check,date,year,weeknum,buoy,buoy_lat,buoy_long,depth_cat,depth_m,replicate,param,units,value,notes
510,2022-06-24,2022,26,7,41.99605,-82.7179,Surface,1,1,NH4,ugL,12.57,
511,2022-06-24,2022,26,7,41.99605,-82.7179,Surface,1,2,NH4,ugL,11.39,
497,2022-06-24,2022,26,7,41.99605,-82.7179,Bottom,9.5,1,NH4,ugL,16.49,
498,2022-06-24,2022,26,7,41.99605,-82.7179,Bottom,9.5,2,NH4,ugL,13.75,
512,2022-06-24,2022,26,7,41.99605,-82.7179,Surface,1,1,NO3,ugL,254.86,
513,2022-06-24,2022,26,7,41.99605,-82.7179,Surface,1,2,NO3,ugL,248.64,
499,2022-06-24,2022,26,7,41.99605,-82.7179,Bottom,9.5,1,NO3,ugL,133.01,
500,2022-06-24,2022,26,7,41.99605,-82.7179,Bottom,9.5,2,NO3,ugL,121.14,
518,2022-06-24,2022,26,7,41.99605,-82.7179,Surface,1,1,SRP,ugL,2.28,
519,2022-06-24,2022,26,7,41.99605,-82.7179,Surface,1,2,SRP,ugL,2.21,
505,2022-06-24,2022,26,7,41.99605,-82.7179,Bottom,9.5,1,SRP,ugL,5.06,
506,2022-06-24,2022,26,7,41.99605,-82.7179,Bottom,9.5,2,SRP,ugL,4.83,
514,2022-06-24,2022,26,7,41.99605,-82.7179,Surface,1,1,TDN,ugL,326.34,
515,2022-06-24,2022,26,7,41.99605,-82.7179,Surface,1,2,TDN,ugL,310.09,
501,2022-06-24,2022,26,7,41.99605,-82.7179,Bottom,9.5,1,TDN,ugL,176.91,
502,2022-06-24,2022,26,7,41.99605,-82.7179,Bottom,9.5,2,TDN,ugL,175.16,
516,2022-06-24,2022,26,7,41.99605,-82.7179,Surface,1,1,TDP,ugL,2.63,
517,2022-06-24,2022,26,7,41.99605,-82.7179,Surface,1,2,TDP,ugL,1.88,
503,2022-06-24,2022,26,7,41.99605,-82.7179,Bottom,9.5,1,TDP,ugL,6.09,
504,2022-06-24,2022,26,7,41.99605,-82.7179,Bottom,9.5,2,TDP,ugL,6.32,
520,2022-06-24,2022,26,7,41.99605,-82.7179,Surface,1,1,TP,ugL,18.72,
521,2022-06-24,2022,26,7,41.99605,-82.7179,Surface,1,2,TP,ugL,76.35,
507,2022-06-24,2022,26,7,41.99605,-82.7179,Bottom,9.5,1,TP,ugL,60.85,
508,2022-06-24,2022,26,7,41.99605,-82.7179,Bottom,9.5,2,TP,ugL,62.44,
522,2022-06-24,2022,26,7,41.99605,-82.7179,Surface,1,1,TSS,mgL,1019.33,
509,2022-06-24,2022,26,7,41.99605,-82.7179,Bottom,9.5,1,TSS,mgL,27763.75,
537,2022-07-07,2022,28,2,41.913017,-82.7367,Surface,1,1,DOC,mgL,1.65,
523,2022-07-07,2022,28,2,41.913017,-82.7367,Bottom,11,1,DOC,mgL,1.63,
538,2022-07-07,2022,28,2,41.913017,-82.7367,Surface,1,1,NH4,ugL,13.35,
539,2022-07-07,2022,28,2,41.913017,-82.7367,Surface,1,2,NH4,ugL,13.94,
524,2022-07-07,2022,28,2,41.913017,-82.7367,Bottom,11,1,NH4,ugL,17.08,
525,2022-07-07,2022,28,2,41.913017,-82.7367,Bottom,11,2,NH4,ugL,17.27,
540,2022-07-07,2022,28,2,41.913017,-82.7367,Surface,1,1,NO3,ugL,255.63,
541,2022-07-07,2022,28,2,41.913017,-82.7367,Surface,1,2,NO3,ugL,273.23,
526,2022-07-07,2022,28,2,41.913017,-82.7367,Bottom,11,1,NO3,ugL,235.48,
527,2022-07-07,2022,28,2,41.913017,-82.7367,Bottom,11,2,NO3,ugL,248.76,
546,2022-07-07,2022,28,2,41.913017,-82.7367,Surface,1,1,SRP,ugL,9.26,
547,2022-07-07,2022,28,2,41.913017,-82.7367,Surface,1,2,SRP,ugL,8.50,
532,2022-07-07,2022,28,2,41.913017,-82.7367,Bottom,11,1,SRP,ugL,15.04,
533,2022-07-07,2022,28,2,41.913017,-82.7367,Bottom,11,2,SRP,ugL,14.54,
542,2022-07-07,2022,28,2,41.913017,-82.7367,Surface,1,1,TDN,ugL,435.99,
543,2022-07-07,2022,28,2,41.913017,-82.7367,Surface,1,2,TDN,ugL,405.32,
528,2022-07-07,2022,28,2,41.913017,-82.7367,Bottom,11,1,TDN,ugL,380.88,
529,2022-07-07,2022,28,2,41.913017,-82.7367,Bottom,11,2,TDN,ugL,345.62,
544,2022-07-07,2022,28,2,41.913017,-82.7367,Surface,1,1,TDP,ugL,14.16,
545,2022-07-07,2022,28,2,41.913017,-82.7367,Surface,1,2,TDP,ugL,13.75,
530,2022-07-07,2022,28,2,41.913017,-82.7367,Bottom,11,1,TDP,ugL,23.49,
531,2022-07-07,2022,28,2,41.913017,-82.7367,Bottom,11,2,TDP,ugL,24.07,
548,2022-07-07,2022,28,2,41.913017,-82.7367,Surface,1,1,TP,ugL,18.87,
549,2022-07-07,2022,28,2,41.913017,-82.7367,Surface,1,2,TP,ugL,15.99,
534,2022-07-07,2022,28,2,41.913017,-82.7367,Bottom,11,1,TP,ugL,20.91,
535,2022-07-07,2022,28,2,41.913017,-82.7367,Bottom,11,2,TP,ugL,21.60,
550,2022-07-07,2022,28,2,41.913017,-82.7367,Surface,1,1,TSS,mgL,2242.00,
536,2022-07-07,2022,28,2,41.913017,-82.7367,Bottom,11,1,TSS,mgL,21572.00,
565,2022-07-07,2022,28,4,41.8927,-82.5258,Surface,1,1,DOC,mgL,1.80,
551,2022-07-07,2022,28,4,41.8927,-82.5258,Bottom,8,1,DOC,mgL,1.74,
566,2022-07-07,2022,28,4,41.8927,-82.5258,Surface,1,1,NH4,ugL,11.39,
567,2022-07-07,2022,28,4,41.8927,-82.5258,Surface,1,2,NH4,ugL,10.80,
552,2022-07-07,2022,28,4,41.8927,-82.5258,Bottom,8,1,NH4,ugL,13.35,
553,2022-07-07,2022,28,4,41.8927,-82.5258,Bottom,8,2,NH4,ugL,12.76,
568,2022-07-07,2022,28,4,41.8927,-82.5258,Surface,1,1,NO3,ugL,197.88,
569,2022-07-07,2022,28,4,41.8927,-82.5258,Surface,1,2,NO3,ugL,198.27,
554,2022-07-07,2022,28,4,41.8927,-82.5258,Bottom,8,1,NO3,ugL,197.59,
555,2022-07-07,2022,28,4,41.8927,-82.5258,Bottom,8,2,NO3,ugL,196.83,
574,2022-07-07,2022,28,4,41.8927,-82.5258,Surface,1,1,SRP,ugL,2.75,
575,2022-07-07,2022,28,4,41.8927,-82.5258,Surface,1,2,SRP,ugL,2.59,
560,2022-07-07,2022,28,4,41.8927,-82.5258,Bottom,8,1,SRP,ugL,6.48,
561,2022-07-07,2022,28,4,41.8927,-82.5258,Bottom,8,2,SRP,ugL,6.45,
570,2022-07-07,2022,28,4,41.8927,-82.5258,Surface,1,1,TDN,ugL,337.26,
571,2022-07-07,2022,28,4,41.8927,-82.5258,Surface,1,2,TDN,ugL,325.85,
556,2022-07-07,2022,28,4,41.8927,-82.5258,Bottom,8,1,TDN,ugL,355.82,
557,2022-07-07,2022,28,4,41.8927,-82.5258,Bottom,8,2,TDN,ugL,328.40,
572,2022-07-07,2022,28,4,41.8927,-82.5258,Surface,1,1,TDP,ugL,2.80,
573,2022-07-07,2022,28,4,41.8927,-82.5258,Surface,1,2,TDP,ugL,4.36,
558,2022-07-07,2022,28,4,41.8927,-82.5258,Bottom,8,1,TDP,ugL,7.41,
559,2022-07-07,2022,28,4,41.8927,-82.5258,Bottom,8,2,TDP,ugL,7.12,
576,2022-07-07,2022,28,4,41.8927,-82.5258,Surface,1,1,TP,ugL,51.86,
577,2022-07-07,2022,28,4,41.8927,-82.5258,Surface,1,2,TP,ugL,16.19,
562,2022-07-07,2022,28,4,41.8927,-82.5258,Bottom,8,1,TP,ugL,24.63,
563,2022-07-07,2022,28,4,41.8927,-82.5258,Bottom,8,2,TP,ugL,25.63,
578,2022-07-07,2022,28,4,41.8927,-82.5258,Surface,1,1,TSS,mgL,814.00,
564,2022-07-07,2022,28,4,41.8927,-82.5258,Bottom,8,1,TSS,mgL,1864.00,
593,2022-07-07,2022,28,5,42.002583,-82.5786,Surface,1,1,DOC,mgL,1.71,
579,2022-07-07,2022,28,5,42.002583,-82.5786,Bottom,8.5,1,DOC,mgL,1.68,
594,2022-07-07,2022,28,5,42.002583,-82.5786,Surface,1,1,NH4,ugL,12.76,
595,2022-07-07,2022,28,5,42.002583,-82.5786,Surface,1,2,NH4,ugL,13.35,
580,2022-07-07,2022,28,5,42.002583,-82.5786,Bottom,8.5,1,NH4,ugL,14.14,
581,2022-07-07,2022,28,5,42.002583,-82.5786,Bottom,8.5,2,NH4,ugL,13.35,
596,2022-07-07,2022,28,5,42.002583,-82.5786,Surface,1,1,NO3,ugL,198.04,
597,2022-07-07,2022,28,5,42.002583,-82.5786,Surface,1,2,NO3,ugL,197.81,
582,2022-07-07,2022,28,5,42.002583,-82.5786,Bottom,8.5,1,NO3,ugL,181.83,
583,2022-07-07,2022,28,5,42.002583,-82.5786,Bottom,8.5,2,NO3,ugL,192.18,
602,2022-07-07,2022,28,5,42.002583,-82.5786,Surface,1,1,SRP,ugL,4.33,
603,2022-07-07,2022,28,5,42.002583,-82.5786,Surface,1,2,SRP,ugL,4.11,
588,2022-07-07,2022,28,5,42.002583,-82.5786,Bottom,8.5,1,SRP,ugL,18.04,
589,2022-07-07,2022,28,5,42.002583,-82.5786,Bottom,8.5,2,SRP,ugL,17.13,
598,2022-07-07,2022,28,5,42.002583,-82.5786,Surface,1,1,TDN,ugL,316.08,
599,2022-07-07,2022,28,5,42.002583,-82.5786,Surface,1,2,TDN,ugL,326.83,
584,2022-07-07,2022,28,5,42.002583,-82.5786,Bottom,8.5,1,TDN,ugL,341.72,
585,2022-07-07,2022,28,5,42.002583,-82.5786,Bottom,8.5,2,TDN,ugL,326.83,
600,2022-07-07,2022,28,5,42.002583,-82.5786,Surface,1,1,TDP,ugL,5.86,
601,2022-07-07,2022,28,5,42.002583,-82.5786,Surface,1,2,TDP,ugL,6.78,
586,2022-07-07,2022,28,5,42.002583,-82.5786,Bottom,8.5,1,TDP,ugL,31.10,
587,2022-07-07,2022,28,5,42.002583,-82.5786,Bottom,8.5,2,TDP,ugL,12.89,
604,2022-07-07,2022,28,5,42.002583,-82.5786,Surface,1,1,TP,ugL,30.40,
605,2022-07-07,2022,28,5,42.002583,-82.5786,Surface,1,2,TP,ugL,32.98,
590,2022-07-07,2022,28,5,42.002583,-82.5786,Bottom,8.5,1,TP,ugL,60.60,
591,2022-07-07,2022,28,5,42.002583,-82.5786,Bottom,8.5,2,TP,ugL,60.25,
606,2022-07-07,2022,28,5,42.002583,-82.5786,Surface,1,1,TSS,mgL,872.50,
592,2022-07-07,2022,28,5,42.002583,-82.5786,Bottom,8.5,1,TSS,mgL,4250.83,
621,2022-07-07,2022,28,6,42.0222,-82.6697,Surface,1,1,DOC,mgL,1.64,
607,2022-07-07,2022,28,6,42.0222,-82.6697,Bottom,8,1,DOC,mgL,1.87,
622,2022-07-07,2022,28,6,42.0222,-82.6697,Surface,1,1,NH4,ugL,11.78,
623,2022-07-07,2022,28,6,42.0222,-82.6697,Surface,1,2,NH4,ugL,12.37,
608,2022-07-07,2022,28,6,42.0222,-82.6697,Bottom,8,1,NH4,ugL,11.98,
609,2022-07-07,2022,28,6,42.0222,-82.6697,Bottom,8,2,NH4,ugL,11.39,
624,2022-07-07,2022,28,6,42.0222,-82.6697,Surface,1,1,NO3,ugL,197.18,
625,2022-07-07,2022,28,6,42.0222,-82.6697,Surface,1,2,NO3,ugL,197.40,
610,2022-07-07,2022,28,6,42.0222,-82.6697,Bottom,8,1,NO3,ugL,198.27,
611,2022-07-07,2022,28,6,42.0222,-82.6697,Bottom,8,2,NO3,ugL,197.76,
630,2022-07-07,2022,28,6,42.0222,-82.6697,Surface,1,1,SRP,ugL,2.88,
631,2022-07-07,2022,28,6,42.0222,-82.6697,Surface,1,2,SRP,ugL,3.73,
616,2022-07-07,2022,28,6,42.0222,-82.6697,Bottom,8,1,SRP,ugL,3.44,
617,2022-07-07,2022,28,6,42.0222,-82.6697,Bottom,8,2,SRP,ugL,3.03,
626,2022-07-07,2022,28,6,42.0222,-82.6697,Surface,1,1,TDN,ugL,311.52,
627,2022-07-07,2022,28,6,42.0222,-82.6697,Surface,1,2,TDN,ugL,297.74,
612,2022-07-07,2022,28,6,42.0222,-82.6697,Bottom,8,1,TDN,ugL,306.31,
613,2022-07-07,2022,28,6,42.0222,-82.6697,Bottom,8,2,TDN,ugL,296.54,
628,2022-07-07,2022,28,6,42.0222,-82.6697,Surface,1,1,TDP,ugL,3.15,
629,2022-07-07,2022,28,6,42.0222,-82.6697,Surface,1,2,TDP,ugL,4.24,
614,2022-07-07,2022,28,6,42.0222,-82.6697,Bottom,8,1,TDP,ugL,3.09,
615,2022-07-07,2022,28,6,42.0222,-82.6697,Bottom,8,2,TDP,ugL,3.95,
632,2022-07-07,2022,28,6,42.0222,-82.6697,Surface,1,1,TP,ugL,87.58,
633,2022-07-07,2022,28,6,42.0222,-82.6697,Surface,1,2,TP,ugL,83.85,
618,2022-07-07,2022,28,6,42.0222,-82.6697,Bottom,8,1,TP,ugL,84.89,
619,2022-07-07,2022,28,6,42.0222,-82.6697,Bottom,8,2,TP,ugL,82.91,
634,2022-07-07,2022,28,6,42.0222,-82.6697,Surface,1,1,TSS,mgL,866.67,
620,2022-07-07,2022,28,6,42.0222,-82.6697,Bottom,8,1,TSS,mgL,2454.00,
649,2022-07-07,2022,28,7,41.99605,-82.7179,Surface,1,1,DOC,mgL,1.60,
