"date","year","weeknum","buoy","buoy_lat","buoy_long","depth_cat","depth_m","param","units","value","flag_rep_diff","flag_nd","doy"
2022-05-28,2022,22,"4",41.8927,-82.5258,"Bottom",8,"TSS","mgL",354.78,FALSE,NA,148
2022-05-28,2022,22,"4",41.8927,-82.5258,"Surface",1,"NH4","ugL",17.47,TRUE,NA,148
2022-05-28,2022,22,"4",41.8927,-82.5258,"Surface",1,"NO3","ugL",461.14,FALSE,NA,148
2022-05-28,2022,22,"4",41.8927,-82.5258,"Surface",1,"SRP","ugL",1.815,TRUE,NA,148
2022-05-28,2022,22,"4",41.8927,-82.5258,"Surface",1,"TDN","ugL",554.21,FALSE,NA,148
2022-05-28,2022,22,"4",41.8927,-82.5258,"Surface",1,"TDP","ugL",3.06,FALSE,NA,148
2022-05-28,2022,22,"4",41.8927,-82.5258,"Surface",1,"TSS","mgL",351,FALSE,NA,148
2022-05-28,2022,22,"5",42.002583,-82.5786,"Bottom",8.5,"NH4","ugL",16,FALSE,NA,148
2022-05-28,2022,22,"5",42.002583,-82.5786,"Bottom",8.5,"NO3","ugL",379.58,FALSE,NA,148
2022-05-28,2022,22,"5",42.002583,-82.5786,"Bottom",8.5,"SRP","ugL",4.74,FALSE,NA,148
2022-05-28,2022,22,"5",42.002583,-82.5786,"Bottom",8.5,"TDN","ugL",476.405,FALSE,NA,148
2022-05-28,2022,22,"5",42.002583,-82.5786,"Bottom",8.5,"TDP","ugL",7.815,FALSE,NA,148
2022-05-28,2022,22,"5",42.002583,-82.5786,"Bottom",8.5,"TSS","mgL",2124,FALSE,NA,148
2022-05-28,2022,22,"5",42.002583,-82.5786,"Surface",1,"NH4","ugL",39.335,FALSE,NA,148
2022-05-28,2022,22,"5",42.002583,-82.5786,"Surface",1,"NO3","ugL",377.665,FALSE,NA,148
2022-05-28,2022,22,"5",42.002583,-82.5786,"Surface",1,"SRP","ugL",3.605,FALSE,NA,148
2022-05-28,2022,22,"5",42.002583,-82.5786,"Surface",1,"TDN","ugL",596,FALSE,NA,148
2022-05-28,2022,22,"5",42.002583,-82.5786,"Surface",1,"TDP","ugL",7.585,FALSE,NA,148
2022-05-28,2022,22,"5",42.002583,-82.5786,"Surface",1,"TSS","mgL",820,FALSE,NA,148
